 1.188564048885e-02 1.307610632189e-02 1.586285188783e-02 1.832651645804e-02 2.013571544886e-02 2.168515241235e-02 2.271709863356e-02 2.354012624083e-02 2.413822337543e-02 2.450099183470e-02 2.462278541703e-02 2.450120847526e-02 2.413851667325e-02 2.354045693473e-02 2.271706375537e-02 2.168510482255e-02 2.013581393605e-02 1.832670549437e-02 1.586339087847e-02 1.307679387386e-02 1.188625291497e-02
 1.111680811107e-02 1.223221703556e-02 1.484278311837e-02 1.715360009334e-02 1.885695372429e-02 2.032290699742e-02 2.130552095394e-02 2.209362824359e-02 2.266919848096e-02 2.301998782245e-02 2.313779167071e-02 2.302005385906e-02 2.266941120703e-02 2.209372810322e-02 2.130563492622e-02 2.032329513616e-02 1.885697275459e-02 1.715382954776e-02 1.484321019887e-02 1.223302239914e-02 1.111768075225e-02
 1.019697747694e-02 1.127689562962e-02 1.380585181035e-02 1.606342866666e-02 1.775171402899e-02 1.923187531557e-02 2.024086340479e-02 2.106323769605e-02 2.167219006122e-02 2.204688628428e-02 2.217328362893e-02 2.204694863737e-02 2.167247877997e-02 2.106345062697e-02 2.024119926695e-02 1.923194553273e-02 1.775224870615e-02 1.606383739605e-02 1.380653059874e-02 1.127804411187e-02 1.019825811754e-02
 9.130808769882e-03 1.025463775474e-02 1.288919622502e-02 1.528872272892e-02 1.713873871240e-02 1.881484783512e-02 1.999209069734e-02 2.097449312988e-02 2.171653597179e-02 2.217935865200e-02 2.233682631938e-02 2.217965731554e-02 2.171672251263e-02 2.097486888119e-02 1.999253357902e-02 1.881520640703e-02 1.713930005575e-02 1.528959079319e-02 1.289000171521e-02 1.025599056077e-02 9.132293520544e-03
 7.926840878571e-03 9.247108221846e-03 1.231572749677e-02 1.517646163311e-02 1.746259155965e-02 1.960771500403e-02 2.115665284145e-02 2.247623297367e-02 2.348847338872e-02 2.412631125470e-02 2.434433415980e-02 2.412643049072e-02 2.348868281729e-02 2.247646939808e-02 2.115672979691e-02 1.960810086270e-02 1.746292828523e-02 1.517704589120e-02 1.231637560237e-02 9.248546164094e-03 7.928454361956e-03
 6.603288342399e-03 8.399073394869e-03 1.238558282008e-02 1.611822707048e-02 1.917022959261e-02 2.209709045540e-02 2.424338284821e-02 2.609188662648e-02 2.752028738232e-02 2.842447585687e-02 2.873421605796e-02 2.842461215754e-02 2.752031712072e-02 2.609194470540e-02 2.424335671508e-02 2.209736537519e-02 1.917029125349e-02 1.611863264719e-02 1.238628883387e-02 8.400426246404e-03 6.604903540705e-03
 5.200669224241e-03 7.939064712656e-03 1.338533395674e-02 1.839061749816e-02 2.252222666044e-02 2.652824550554e-02 2.948823438098e-02 3.205052557417e-02 3.403831216062e-02 3.529923135118e-02 3.573121064686e-02 3.529901614491e-02 3.403820063686e-02 3.205072734364e-02 2.948805649578e-02 2.652821908763e-02 2.252247223425e-02 1.839076091368e-02 1.338581925416e-02 7.940159143408e-03 5.202061233820e-03
 3.826118707097e-03 8.135359180290e-03 1.545462107661e-02 2.206231294394e-02 2.756024055090e-02 3.293781305278e-02 3.693528513102e-02 4.041255961621e-02 4.311757849339e-02 4.483662356733e-02 4.542666587720e-02 4.483687745670e-02 4.311757659966e-02 4.041239365229e-02 3.693553759492e-02 3.293760414342e-02 2.756031010392e-02 2.206271300920e-02 1.545486978040e-02 8.136233338164e-03 3.827508261521e-03
 2.817082560462e-03 9.147634246567e-03 1.856405565287e-02 2.707433979317e-02 3.424101695854e-02 4.132361892716e-02 4.662880913359e-02 5.126727854309e-02 5.488866055630e-02 5.719564930433e-02 5.798776396840e-02 5.719560988509e-02 5.488888086925e-02 5.126718577428e-02 4.662858078777e-02 4.132349673410e-02 3.424123319678e-02 2.707442520072e-02 1.856394755382e-02 9.147960545413e-03 2.817650855912e-03
 2.917708764013e-03 1.093520231832e-02 2.260894870666e-02 3.335363026462e-02 4.254915176205e-02 5.175300678012e-02 5.871075100171e-02 6.483260001989e-02 6.963283989215e-02 7.269750997103e-02 7.375135645857e-02 7.269772747334e-02 6.963297789002e-02 6.483249187879e-02 5.871047636203e-02 5.175305695671e-02 4.254929301438e-02 3.335363943960e-02 2.260850060809e-02 1.093492840973e-02 2.916997235454e-03
 4.230956097652e-03 1.334946205568e-02 2.748849856285e-02 4.086149257620e-02 5.252925443853e-02 6.438420788821e-02 7.344513836969e-02 8.147695778043e-02 8.780488150037e-02 9.185495484888e-02 9.324889917619e-02 9.185504659860e-02 8.780498473816e-02 8.147686974725e-02 7.344490524184e-02 6.438392640270e-02 5.252917805691e-02 4.086146625762e-02 2.748810976968e-02 1.334905366138e-02 4.229603285010e-03
 6.123613601912e-03 1.624648020681e-02 3.312554031479e-02 4.959068568088e-02 6.427543496834e-02 7.945910309919e-02 9.121589399783e-02 1.017266676496e-01 1.100490058612e-01 1.153880616792e-01 1.172271931290e-01 1.153881223306e-01 1.100490134915e-01 1.017267560726e-01 9.121557689284e-02 7.945891151951e-02 6.427494061659e-02 4.959039989134e-02 3.312514972531e-02 1.624596843348e-02 6.122185819482e-03
 8.274073801319e-03 1.951572428920e-02 3.945436275145e-02 5.954556895311e-02 7.791073506748e-02 9.728916246880e-02 1.125267981733e-01 1.262816520146e-01 1.372262287362e-01 1.442596711873e-01 1.466831316936e-01 1.442597830435e-01 1.372262401800e-01 1.262816871392e-01 1.125265499850e-01 9.728907892994e-02 7.791041472510e-02 5.954539887331e-02 3.945397524192e-02 1.951495830644e-02 8.272489177415e-03
