 1.558958894291e-03 3.175729051300e-03 5.761585968135e-03 7.843946097182e-03 9.408738547307e-03 1.081567925609e-02 1.179663292197e-02 1.261064466563e-02 1.322141465847e-02 1.360065215734e-02 1.372926487944e-02 1.360047078103e-02 1.322157450393e-02 1.261054575244e-02 1.179688037847e-02 1.081571180340e-02 9.408936387173e-03 7.843776501448e-03 5.761764979736e-03 3.175968960335e-03 1.558995950298e-03
 1.664532763266e-03 3.694750170898e-03 6.845501133060e-03 9.392444079772e-03 1.132162108816e-02 1.306835326921e-02 1.429304813985e-02 1.531309303493e-02 1.608165448026e-02 1.655969214725e-02 1.672182580265e-02 1.655945050684e-02 1.608165969700e-02 1.531345836765e-02 1.429312835392e-02 1.306850246542e-02 1.132194295108e-02 9.392533494982e-03 6.845648200969e-03 3.694988508807e-03 1.664936976444e-03
 1.789361923411e-03 4.320611871885e-03 8.150262238021e-03 1.126570553259e-02 1.364612624376e-02 1.581851348476e-02 1.735074772795e-02 1.863263134640e-02 1.960168649058e-02 2.020600774385e-02 2.041118337528e-02 2.020583891038e-02 1.960159788926e-02 1.863286325239e-02 1.735053398295e-02 1.581862578481e-02 1.364629514069e-02 1.126560346958e-02 8.150336397363e-03 4.320823245163e-03 1.789735514316e-03
 1.937243616193e-03 5.068127500157e-03 9.709628281565e-03 1.351805139703e-02 1.645764218559e-02 1.916238818341e-02 2.108278662409e-02 2.269764622276e-02 2.392249398603e-02 2.468826466392e-02 2.494901535170e-02 2.468824111707e-02 2.392270955685e-02 2.269768913425e-02 2.108270528727e-02 1.916270070486e-02 1.645781948566e-02 1.351821263188e-02 9.709739977322e-03 5.068482426404e-03 1.937761660832e-03
 2.112159926409e-03 5.953448011796e-03 1.156129372633e-02 1.621288334052e-02 1.984371387671e-02 2.321539760546e-02 2.562677355782e-02 2.766475456130e-02 2.921734315661e-02 3.019027442207e-02 3.052195250093e-02 3.019024249294e-02 2.921740681204e-02 2.766492698842e-02 2.562665513146e-02 2.321540625079e-02 1.984362686049e-02 1.621311032423e-02 1.156142698181e-02 5.953656789489e-03 2.112604949752e-03
 2.319049728618e-03 6.993368236813e-03 1.374629110582e-02 1.942115946443e-02 2.390611403045e-02 2.811444465181e-02 3.114680447250e-02 3.372522709172e-02 3.569827549728e-02 3.693756434994e-02 3.736081624871e-02 3.693777727002e-02 3.569814876555e-02 3.372567912465e-02 3.114702684722e-02 2.811437233913e-02 2.390610464899e-02 1.942145722981e-02 1.374636635611e-02 6.993371564581e-03 2.319289595141e-03
 2.562162369951e-03 8.204396348553e-03 1.630847956308e-02 2.322281460342e-02 2.876330866298e-02 3.402146531349e-02 3.784332022632e-02 4.111302349632e-02 4.362641240462e-02 4.521098336309e-02 4.575261380280e-02 4.521092776986e-02 4.362661796478e-02 4.111307881892e-02 3.784321364044e-02 3.402158038319e-02 2.876327111157e-02 2.322298854210e-02 1.630838897743e-02 8.204512674912e-03 2.562524328609e-03
 2.846070703877e-03 9.603320867240e-03 1.929377497929e-02 2.770585375354e-02 3.455077539867e-02 4.112934098645e-02 4.595590413227e-02 5.011437056901e-02 5.332658736471e-02 5.535846633725e-02 5.605371926100e-02 5.535853586960e-02 5.332672232246e-02 5.011441382631e-02 4.595583142007e-02 4.112928971472e-02 3.455072368571e-02 2.770593911617e-02 1.929368222135e-02 9.603334930372e-03 2.846397663241e-03
 3.174631318354e-03 1.120518060555e-02 2.274805227803e-02 3.296543814921e-02 4.142277916921e-02 4.966524042443e-02 5.577643796265e-02 6.108067414837e-02 6.520039443551e-02 6.781491672247e-02 6.871121641761e-02 6.781518998607e-02 6.520042795704e-02 6.108063879931e-02 5.577611641916e-02 4.966514559340e-02 4.142267083151e-02 3.296568183026e-02 2.274806848187e-02 1.120515473334e-02 3.175044098725e-03
 3.550522878338e-03 1.302219131009e-02 2.671528624032e-02 3.910229679481e-02 4.955206001834e-02 5.989576622692e-02 6.765438804294e-02 7.444409934456e-02 7.974765402032e-02 8.312505273198e-02 8.428512015848e-02 8.312503658979e-02 7.974762059966e-02 7.444390836011e-02 6.765392273809e-02 5.989553678421e-02 4.955191789617e-02 3.910241442136e-02 2.671532919090e-02 1.302222637888e-02 3.550874064087e-03
 3.974446963276e-03 1.506201822234e-02 3.123314872205e-02 4.621720656659e-02 5.912721253316e-02 7.213074903596e-02 8.201173442826e-02 9.073674961551e-02 9.759277149706e-02 1.019735325766e-01 1.034797914987e-01 1.019732591529e-01 9.759255563776e-02 9.073679253892e-02 8.201173390507e-02 7.213039670624e-02 5.912691860201e-02 4.621713919943e-02 3.123304129964e-02 1.506196603418e-02 3.974874081012e-03
 4.445010067306e-03 1.732531578692e-02 3.632791922483e-02 5.440514249829e-02 7.034979442139e-02 8.672622534899e-02 9.935518115171e-02 1.106170738385e-01 1.195187330678e-01 1.252236974997e-01 1.271872172251e-01 1.252230753544e-01 1.195184009407e-01 1.106167700624e-01 9.935500476245e-02 8.672625591723e-02 7.034934082850e-02 5.440509402432e-02 3.632775884340e-02 1.732542586024e-02 4.445483271338e-03
 4.958026405345e-03 1.980311723772e-02 4.200794748116e-02 6.374424506918e-02 8.342173160371e-02 1.040850576148e-01 1.202904792978e-01 1.348982442996e-01 1.465107205167e-01 1.539694584750e-01 1.565389490824e-01 1.539693946425e-01 1.465107403143e-01 1.348981833758e-01 1.202909128040e-01 1.040850453512e-01 8.342155705155e-02 6.374407936821e-02 4.200797911345e-02 1.980343418219e-02 4.958351001949e-03
 5.504869218273e-03 2.247386209521e-02 4.825369382635e-02 7.427950591787e-02 9.853077715336e-02 1.246486957119e-01 1.455392110010e-01 1.645955860214e-01 1.798180094386e-01 1.896039248257e-01 1.929739203835e-01 1.896037055933e-01 1.798178257401e-01 1.645956154925e-01 1.455391359339e-01 1.246486976753e-01 9.853061418104e-02 7.427921549305e-02 4.825360791512e-02 2.247397595466e-02 5.505092416253e-03
 6.072519675468e-03 2.529945345452e-02 5.500813501643e-02 8.600079031350e-02 1.158182576898e-01 1.488798136856e-01 1.759529130608e-01 2.009823970719e-01 2.210330775202e-01 2.339040593831e-01 2.383299626703e-01 2.339039739835e-01 2.210332271724e-01 2.009823352552e-01 1.759527869029e-01 1.488796923426e-01 1.158184537290e-01 8.600069647162e-02 5.500820542088e-02 2.529970110520e-02 6.072726503135e-03
 6.643138210476e-03 2.822342636311e-02 6.216437360019e-02 9.881229710155e-02 1.353335016486e-01 1.772197513298e-01 2.125265657456e-01 2.456798025003e-01 2.722063061269e-01 2.891473665159e-01 2.949541620164e-01 2.891475879530e-01 2.722066667406e-01 2.456799848777e-01 2.125263112228e-01 1.772195070168e-01 1.353330436884e-01 9.881234697738e-02 6.216443922621e-02 2.822361198610e-02 6.643192883200e-03
 7.192526244972e-03 3.116903466723e-02 6.955459036696e-02 1.124944003910e-01 1.569557712556e-01 2.100023001089e-01 2.563954750698e-01 3.008044614298e-01 3.360061631802e-01 3.582544692318e-01 3.658395735283e-01 3.582545377458e-01 3.360062437577e-01 3.008042941399e-01 2.563950745509e-01 2.100021084498e-01 1.569557841782e-01 1.124944200180e-01 6.955473145286e-02 3.116916983926e-02 7.192807503382e-03
 7.693088697367e-03 3.403854986404e-02 7.694126249885e-02 1.266594117234e-01 1.802861150558e-01 2.472814829408e-01 3.087913271399e-01 3.692454559854e-01 4.159466898717e-01 4.449625542631e-01 4.547859459469e-01 4.449626786856e-01 4.159468608252e-01 3.692453044815e-01 3.087910281926e-01 2.472812661481e-01 1.802860134514e-01 1.266594419629e-01 7.694125482217e-02 3.403857055782e-02 7.693426184126e-03
 8.112795268046e-03 3.671777017138e-02 8.401734910641e-02 1.407125905060e-01 2.044893801469e-01 2.884974009314e-01 3.708743222982e-01 4.552718541934e-01 5.166952655407e-01 5.540149316477e-01 5.665691885738e-01 5.540150136670e-01 5.166948994931e-01 4.552715840514e-01 3.708740938505e-01 2.884971651582e-01 2.044890820294e-01 1.407125409346e-01 8.401731538302e-02 3.671777371783e-02 8.112829241997e-03
 8.418060248165e-03 3.908318222752e-02 9.041972347819e-02 1.538356249715e-01 2.281127025936e-01 3.318458032902e-01 4.431802559461e-01 5.660373536047e-01 6.443858053592e-01 6.913229155235e-01 7.071094518750e-01 6.913226918936e-01 6.443856681005e-01 5.660369397461e-01 4.431800125980e-01 3.318457432540e-01 2.281126312715e-01 1.538356527491e-01 9.041966595900e-02 3.908309107926e-02 8.418163208003e-03
 8.578994606017e-03 4.101282755058e-02 9.576505636196e-02 1.650390720081e-01 2.489579648988e-01 3.731603708746e-01 5.218872113511e-01 6.940774823848e-01 7.859142026299e-01 8.429790457865e-01 8.623436812092e-01 8.429790894636e-01 7.859140271598e-01 6.940770372044e-01 5.218867530586e-01 3.731603071959e-01 2.489575482957e-01 1.650390291684e-01 9.576505998763e-02 4.101269696613e-02 8.578633454698e-03
 8.571273088683e-03 4.240301510614e-02 9.970902113688e-02 1.733367481363e-01 2.642824360357e-01 4.039431703141e-01 5.797544327507e-01 7.818880237988e-01 8.824851666700e-01 9.482261903248e-01 9.706241271440e-01 9.482265753012e-01 8.824849270668e-01 7.818875657866e-01 5.797541109818e-01 4.039428462817e-01 2.642820743132e-01 1.733365172884e-01 9.970902291958e-02 4.240278331580e-02 8.571126835794e-03
 8.382558458232e-03 4.318181081047e-02 1.020177067704e-01 1.780766522057e-01 2.720859428115e-01 4.133995439305e-01 5.789237935867e-01 7.630132959427e-01 8.735353522007e-01 9.426346163609e-01 9.660157560836e-01 9.426348999356e-01 8.735347520138e-01 7.630130798509e-01 5.789232822642e-01 4.133993248262e-01 2.720855096163e-01 1.780764159800e-01 1.020176069949e-01 4.318161722830e-02 8.381955927207e-03
 8.011885801361e-03 4.332118097416e-02 1.026149325870e-01 1.792154289136e-01 2.732037367967e-01 4.115755326666e-01 5.697442186002e-01 7.504822246563e-01 8.667872597388e-01 9.387548353905e-01 9.630635932421e-01 9.387545446305e-01 8.667866025616e-01 7.504816480938e-01 5.697436077182e-01 4.115750819722e-01 2.732033168126e-01 1.792150258691e-01 1.026148857160e-01 4.332121913902e-02 8.011882184575e-03
 7.472133765269e-03 4.283901835935e-02 1.015717746317e-01 1.770788276494e-01 2.688447399012e-01 4.018252935629e-01 5.519937009841e-01 7.288654394857e-01 8.480872599528e-01 9.216575228147e-01 9.465005509875e-01 9.216575772597e-01 8.480870481627e-01 7.288652357307e-01 5.519928436277e-01 4.018247277506e-01 2.688442869521e-01 1.770782610274e-01 1.015715949295e-01 4.283898382269e-02 7.471842881782e-03
 6.784215885857e-03 4.179610785419e-02 9.907725655510e-02 1.721901774226e-01 2.602292345801e-01 3.864230638811e-01 5.281625553660e-01 6.997321806130e-01 8.193523954816e-01 8.932149793739e-01 9.181741019573e-01 8.932150117283e-01 8.193519239569e-01 6.997318686739e-01 5.281615201464e-01 3.864225132413e-01 2.602288317026e-01 1.721898022173e-01 9.907717829367e-02 4.179625163981e-02 6.783786026017e-03
 5.976319120340e-03 4.029321519070e-02 9.541246665168e-02 1.651834824857e-01 2.485291612365e-01 3.671474821953e-01 5.001444264173e-01 6.649273401119e-01 7.828603453393e-01 8.558357397825e-01 8.805241467823e-01 8.558352360746e-01 7.828592396980e-01 6.649263055287e-01 5.001434820241e-01 3.671465941723e-01 2.485288742999e-01 1.651831790205e-01 9.541234924096e-02 4.029322312715e-02 5.976183554078e-03
 5.081241841052e-03 3.846592469474e-02 9.093402352241e-02 1.567703362220e-01 2.348980454201e-01 3.455954076765e-01 4.697148885670e-01 6.265969528421e-01 7.412915919728e-01 8.124525056761e-01 8.365589668434e-01 8.124522899194e-01 7.412906074541e-01 6.265959011932e-01 4.697137953228e-01 3.455949721504e-01 2.348974877301e-01 1.567700703508e-01 9.093388186061e-02 3.846603959380e-02 5.080915448512e-03
 4.136268974894e-03 3.648305535476e-02 8.606561063061e-02 1.477369625282e-01 2.205295027501e-01 3.233899504375e-01 4.388154761199e-01 5.872804231322e-01 6.977984557070e-01 7.665538240651e-01 7.898790113544e-01 7.665531328627e-01 6.977977373820e-01 5.872803333307e-01 4.388147225907e-01 3.233892033852e-01 2.205292100502e-01 1.477365729415e-01 8.606540369115e-02 3.648300682121e-02 4.135873083213e-03
 3.190605121021e-03 3.454155908245e-02 8.129074730444e-02 1.389483327372e-01 2.067082809697e-01 3.023026843798e-01 4.096909649352e-01 5.499775001779e-01 6.560424272926e-01 7.221952648763e-01 7.446673890367e-01 7.221948769160e-01 6.560417520681e-01 5.499774751649e-01 4.096903376810e-01 3.023022201368e-01 2.067077763095e-01 1.389481983453e-01 8.129064549587e-02 3.454160844362e-02 3.190293393185e-03
