 8.168448565289e-02 8.589145781936e-02 9.663974340517e-02 1.070820808175e-01 1.152648817991e-01 1.226143243841e-01 1.276743384213e-01 1.318081764287e-01 1.348669679723e-01 1.367450291744e-01 1.373779198167e-01 1.367441600149e-01 1.348658733464e-01 1.318063757837e-01 1.276717729027e-01 1.226109204820e-01 1.152608742728e-01 1.070770546263e-01 9.663322637188e-02 8.588332358072e-02 8.167599457638e-02
 8.459875581118e-02 8.838100844125e-02 9.816946133642e-02 1.078219026107e-01 1.154705699713e-01 1.223987976987e-01 1.271983779524e-01 1.311371956655e-01 1.340618257018e-01 1.358617863602e-01 1.364690896064e-01 1.358608589696e-01 1.340606626376e-01 1.311353956308e-01 1.271957192873e-01 1.223953707535e-01 1.154664063346e-01 1.078168715963e-01 9.816304087909e-02 8.837304030096e-02 8.459022085956e-02
 8.729776513847e-02 9.071576549496e-02 9.967178461488e-02 1.086386057940e-01 1.158302492587e-01 1.224071660839e-01 1.269958452623e-01 1.307823129487e-01 1.336056289064e-01 1.353476674058e-01 1.359365068106e-01 1.353469846892e-01 1.336041603138e-01 1.307805977168e-01 1.269936389628e-01 1.224038664149e-01 1.158260946622e-01 1.086338322631e-01 9.966565394018e-02 9.070820119956e-02 8.728953850684e-02
 8.976301580659e-02 9.287565435374e-02 1.011333607964e-01 1.095347815771e-01 1.163632691679e-01 1.226774759351e-01 1.271198911477e-01 1.308094257454e-01 1.335739950672e-01 1.352854753224e-01 1.358648690400e-01 1.352848199645e-01 1.335725037768e-01 1.308078087152e-01 1.271180556069e-01 1.226745325929e-01 1.163592631547e-01 1.095301079393e-01 1.011274861209e-01 9.286860143070e-02 8.975533898657e-02
 9.198037107110e-02 9.484570947557e-02 1.025456222182e-01 1.105174578595e-01 1.170952572186e-01 1.232558749758e-01 1.276330517175e-01 1.312955524859e-01 1.340559486399e-01 1.357717699985e-01 1.363538280847e-01 1.357711643268e-01 1.340546244446e-01 1.312940575661e-01 1.276311242029e-01 1.232529562223e-01 1.170913468075e-01 1.105129129582e-01 1.025398307177e-01 9.483900100182e-02 9.197319659793e-02
 9.394104398088e-02 9.661647591763e-02 1.039052264982e-01 1.116002168976e-01 1.180594239547e-01 1.241979578025e-01 1.286089916489e-01 1.323315187378e-01 1.351558866719e-01 1.369196123120e-01 1.375194507434e-01 1.369192417394e-01 1.351548413666e-01 1.323301286468e-01 1.286071191785e-01 1.241951803462e-01 1.180557805265e-01 1.115961810042e-01 1.039000901056e-01 9.661027278313e-02 9.393462876011e-02
 9.564195003148e-02 9.818486418899e-02 1.052169345375e-01 1.128046005756e-01 1.192978510860e-01 1.255709844114e-01 1.301357074768e-01 1.340245305238e-01 1.369968480693e-01 1.388621657403e-01 1.394979227425e-01 1.388619136439e-01 1.369959918670e-01 1.340232031992e-01 1.301337767154e-01 1.255685855077e-01 1.192947181792e-01 1.128009734347e-01 1.052124090143e-01 9.817933813250e-02 9.563632399426e-02
 9.708711420632e-02 9.955503068161e-02 1.064924826836e-01 1.141608325138e-01 1.208638132770e-01 1.274557754133e-01 1.323173949073e-01 1.365007308390e-01 1.397227493034e-01 1.417548575955e-01 1.424491349356e-01 1.417547761918e-01 1.397220911091e-01 1.364997438766e-01 1.323156845696e-01 1.274536419646e-01 1.208611121564e-01 1.141575546314e-01 1.064884979971e-01 9.955038055851e-02 9.708218564137e-02
 9.828842809760e-02 1.007397121055e-01 1.077522432205e-01 1.157083290282e-01 1.228218981396e-01 1.299478555311e-01 1.352769987198e-01 1.399085678208e-01 1.435024296054e-01 1.457799514433e-01 1.465601816656e-01 1.457800791163e-01 1.435020753471e-01 1.399077770429e-01 1.352755395863e-01 1.299460714901e-01 1.228196525102e-01 1.157056209498e-01 1.077486903183e-01 1.007355198197e-01 9.828405266812e-02
 9.926570096811e-02 1.017594284612e-01 1.090251783705e-01 1.174964753978e-01 1.252485015800e-01 1.331595767510e-01 1.391577383720e-01 1.444215765772e-01 1.485342730682e-01 1.511517836078e-01 1.520503963074e-01 1.511520010002e-01 1.485337782663e-01 1.444208939698e-01 1.391568272449e-01 1.331580472150e-01 1.252466140016e-01 1.174941287780e-01 1.090220951372e-01 1.017560069583e-01 9.926239251814e-02
